Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePriceOverMean
1252,120,RL,NA,3136,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,1405,GasA,Ex,Y,SBrkr,1405,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003,2,478,TA,Y,148,0,NA,NA,3,2006,WD,Normal,171750,FALSE
1253,20,RL,62,9858,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,CBlock,TA,TA,No,BLQ,510,864,GasA,TA,Y,SBrkr,874,0,3,1,TA,5,Typ,0,NA,Attchd,1968,1,288,TA,Y,33,0,NA,GdWo,11,2009,WD,Normal,130000,FALSE
1254,60,RL,NA,17542,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,CBlock,TA,TA,Gd,LwQ,125,1192,GasA,TA,Y,SBrkr,1516,651,3,1,Gd,9,Typ,2,Gd,Attchd,1974,2,518,TA,Y,220,0,NA,MnPrv,7,2007,WD,Normal,294000,TRUE
1255,60,RL,60,6931,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,746,GasA,Ex,Y,SBrkr,760,896,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003,2,397,TA,Y,178,0,NA,NA,7,2008,WD,Normal,165400,FALSE
1256,50,RM,52,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,BrkTil,TA,Fa,No,LwQ,425,884,GasA,TA,Y,FuseA,959,408,3,1,TA,6,Typ,1,Gd,Detchd,1978,1,560,TA,Y,0,0,NA,NA,11,2007,WD,Normal,127500,FALSE
1257,20,RL,91,14303,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,PConc,Gd,TA,Gd,GLQ,1314,1986,GasA,Ex,Y,SBrkr,1987,0,2,1,Gd,7,Typ,1,TA,Attchd,1994,2,691,TA,Y,262,0,NA,NA,8,2008,WD,Normal,301500,TRUE
1258,30,RL,56,4060,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,PConc,Fa,TA,No,Unf,0,864,GasA,Ex,Y,SBrkr,864,0,2,1,TA,4,Typ,0,NA,NA,NA,0,0,NA,Y,0,0,NA,NA,7,2009,WD,Normal,99900,FALSE
1259,80,RL,59,9587,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,PConc,Gd,TA,Gd,GLQ,655,856,GasA,Ex,Y,SBrkr,1166,0,2,1,Gd,5,Typ,0,NA,Attchd,2005,2,400,TA,Y,212,0,NA,NA,7,2008,WD,Normal,190000,TRUE
1260,20,RL,65,9750,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,"NAmes",Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,CBlock,Gd,TA,No,ALQ,602,1054,GasA,Gd,Y,SBrkr,1054,0,3,1,TA,6,Typ,0,NA,Attchd,1969,2,460,TA,Y,180,0,NA,NA,7,2008,WD,Normal,151000,FALSE
1261,60,RL,NA,24682,Pave,NA,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,841,GasA,Ex,Y,SBrkr,892,783,3,1,TA,7,Typ,1,TA,BuiltIn,1999,2,502,TA,Y,0,0,NA,NA,6,2009,WD,Normal,181000,TRUE
1262,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,CBlock,TA,TA,No,Rec,504,1050,GasA,Gd,Y,SBrkr,1050,0,2,1,TA,5,Typ,0,NA,Attchd,1956,1,338,TA,Y,0,0,NA,NA,6,2009,WD,Normal,128900,FALSE
1263,50,RL,NA,11250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,CBlock,TA,TA,Av,Unf,0,1104,GasA,Ex,Y,FuseA,1104,684,5,1,TA,8,Min2,2,TA,Attchd,1957,1,304,TA,Y,120,0,NA,NA,11,2009,WD,Normal,161500,FALSE
1264,70,RL,60,13515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,PConc,TA,TA,No,Unf,0,764,GasA,Ex,Y,FuseA,1060,764,3,1,TA,8,Typ,1,Gd,Detchd,1940,2,520,TA,N,0,0,NA,GdPrv,7,2007,WD,Normal,180500,FALSE
1265,120,RH,34,4060,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,PConc,Gd,TA,No,GLQ,266,1405,GasA,Ex,Y,SBrkr,1337,0,2,1,Gd,5,Typ,0,NA,Attchd,1998,2,511,TA,Y,144,0,NA,NA,8,2008,COD,Abnorml,181000,TRUE
1266,160,FV,35,3735,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,PConc,Gd,TA,No,GLQ,450,691,GasA,Ex,Y,SBrkr,713,739,3,1,Gd,6,Typ,0,NA,Detchd,1999,2,506,TA,Y,0,0,NA,NA,3,2006,WD,Normal,183900,TRUE
1267,190,RM,60,10120,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,CBlock,TA,TA,No,Unf,0,925,GasA,TA,N,FuseF,964,925,4,2,TA,9,Typ,1,Gd,Detchd,1960,1,308,TA,N,0,0,NA,MnPrv,1,2007,WD,Normal,122000,FALSE
1268,20,RL,89,13214,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,PConc,Ex,TA,Gd,Unf,0,2002,GasA,Ex,Y,SBrkr,2018,0,3,1,Ex,10,Typ,1,Gd,Attchd,2009,3,746,TA,Y,144,0,NA,NA,5,2010,WD,Normal,378500,TRUE
1269,50,RL,NA,14100,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,CBlock,TA,TA,Mn,Rec,192,728,GasA,Ex,Y,SBrkr,1968,1479,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982,3,1014,TA,Y,314,0,NA,GdWo,5,2008,WD,Normal,381000,TRUE
1270,50,RL,78,11344,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Feedr,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,CBlock,TA,TA,No,BLQ,460,874,GasW,TA,Y,FuseA,874,650,3,1,TA,7,Typ,0,NA,Attchd,1958,1,315,TA,Y,0,0,NA,GdWo,7,2007,WD,Normal,144000,FALSE
1271,40,RL,NA,23595,Pave,NA,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,PConc,Gd,TA,Gd,GLQ,1258,1332,GasA,TA,Y,SBrkr,1332,192,0,1,Gd,4,Typ,1,TA,Attchd,1979,2,586,TA,Y,268,0,NA,NA,4,2010,WD,Normal,260000,TRUE
1272,20,RL,NA,9156,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,CBlock,TA,TA,No,Unf,0,1489,GasA,Gd,Y,SBrkr,1489,0,3,1,Gd,7,Typ,1,Gd,Attchd,1968,2,462,TA,Y,0,0,NA,NA,8,2009,WD,Normal,185750,TRUE
1273,20,RL,NA,13526,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,CBlock,TA,TA,No,BLQ,560,935,GasA,TA,Y,SBrkr,935,0,3,1,TA,5,Typ,0,NA,Attchd,1965,1,288,TA,Y,180,0,NA,MnPrv,11,2006,WD,Normal,137000,FALSE
1274,80,RL,124,11512,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,CBlock,TA,TA,Av,ALQ,719,1019,GasA,Gd,Y,SBrkr,1357,0,2,1,Ex,5,Typ,1,Gd,Basment,1959,1,312,TA,Y,0,0,NA,GdPrv,5,2008,WD,Normal,177000,FALSE
1275,50,RL,53,5362,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,PConc,TA,TA,No,Unf,0,661,GasA,Ex,Y,SBrkr,661,589,3,1,TA,8,Typ,1,Gd,Detchd,1985,2,552,TA,Y,242,0,NA,NA,11,2007,WD,Normal,139000,FALSE
1276,90,RL,95,11345,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,"NAmes",Feedr,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,CBlock,TA,TA,No,Rec,220,928,GasA,Gd,Y,FuseA,928,992,4,2,TA,10,Typ,0,NA,Detchd,1948,2,400,TA,Y,0,0,NA,NA,7,2007,WD,Normal,137000,FALSE
1277,60,RL,NA,12936,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,CBlock,TA,Gd,No,BLQ,593,723,GasA,TA,Y,SBrkr,735,660,3,1,TA,6,Typ,1,TA,Attchd,1972,2,497,TA,Y,294,0,NA,NA,12,2009,WD,Normal,162000,FALSE
1278,80,RL,NA,17871,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,CBlock,Gd,TA,Av,ALQ,528,1680,GasA,Fa,Y,SBrkr,1724,0,3,1,TA,7,Typ,1,Gd,Attchd,1967,2,480,TA,Y,0,0,NA,NA,6,2009,WD,Normal,197900,TRUE
1279,60,RL,75,9473,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,PConc,Gd,TA,No,GLQ,804,1128,GasA,Ex,Y,SBrkr,1128,903,3,1,Gd,7,Typ,1,Gd,Attchd,2002,2,577,TA,Y,0,0,NA,NA,3,2008,WD,Normal,237000,TRUE
1280,50,C (all),60,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,CBlock,TA,TA,No,Unf,0,698,GasA,TA,Y,FuseA,698,430,2,1,TA,6,Typ,0,NA,Detchd,1980,2,528,TA,Y,30,0,NA,NA,4,2010,COD,Abnorml,68400,FALSE
1281,20,RL,67,9808,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,PConc,Gd,TA,No,GLQ,788,1573,GasA,Ex,Y,SBrkr,1573,0,3,1,Gd,6,Typ,0,NA,Attchd,2002,2,544,TA,Y,0,0,NA,NA,3,2009,WD,Normal,227000,TRUE
1282,20,RL,50,8049,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,CBlock,Gd,TA,No,ALQ,1053,1309,GasA,TA,Y,SBrkr,1339,0,2,1,TA,6,Typ,1,TA,Attchd,1990,2,484,Gd,Y,0,0,NA,NA,7,2006,WD,Normal,180000,FALSE
1283,20,RL,61,8800,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,CBlock,Gd,TA,Mn,LwQ,532,1040,GasA,TA,Y,SBrkr,1040,0,3,1,Gd,5,Typ,0,NA,Detchd,1977,2,484,TA,Y,0,0,NA,NA,9,2009,WD,Normal,150500,FALSE
1284,90,RL,94,9400,Pave,NA,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,CBlock,TA,TA,Av,Unf,0,912,GasA,TA,Y,SBrkr,912,912,4,2,TA,8,Typ,0,NA,NA,NA,0,0,NA,Y,128,0,NA,NA,4,2010,WD,Normal,139000,FALSE
1285,50,RL,50,9638,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,PConc,TA,TA,No,Unf,0,804,GasA,Ex,Y,SBrkr,1699,748,4,1,Gd,10,Min2,1,Gd,Detchd,1969,1,336,TA,Y,272,0,NA,NA,3,2010,WD,Normal,169000,FALSE
1286,50,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,CBlock,TA,TA,No,Unf,0,780,GasA,Ex,Y,FuseF,825,587,4,1,TA,6,Typ,1,Gd,Detchd,1939,1,280,TA,Y,45,0,NA,NA,5,2009,WD,Normal,132500,FALSE
1287,20,RL,NA,9790,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,CBlock,TA,TA,No,ALQ,569,1328,GasA,TA,Y,SBrkr,1328,0,3,1,TA,6,Typ,2,Gd,Attchd,1963,2,528,TA,Y,0,0,NA,NA,6,2010,WD,Normal,143000,FALSE
1288,20,RL,NA,36500,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,CBlock,TA,TA,Av,Rec,812,1624,GasA,Fa,Y,SBrkr,1582,0,4,1,TA,7,Typ,0,NA,Attchd,1964,2,390,TA,N,168,0,NA,NA,6,2006,WD,Normal,190000,TRUE
1289,120,RL,40,5664,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,PConc,Gd,TA,No,GLQ,1158,1501,GasA,Ex,Y,SBrkr,1659,0,2,1,Ex,5,Typ,1,Ex,Attchd,2000,2,499,TA,Y,212,0,NA,NA,10,2009,WD,Normal,278000,TRUE
1290,60,RL,86,11065,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,PConc,Gd,TA,Mn,Unf,0,1085,GasA,Ex,Y,SBrkr,1120,850,3,1,Ex,8,Typ,1,Gd,BuiltIn,2006,3,753,TA,Y,177,0,NA,NA,10,2006,New,Partial,281000,TRUE
1291,80,RL,NA,14112,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,"NAmes",Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,PConc,TA,TA,Av,GLQ,1014,1152,GasA,TA,Y,SBrkr,1152,0,3,1,TA,6,Typ,1,Gd,Attchd,1964,2,484,TA,Y,227,0,NA,NA,4,2010,WD,Normal,180500,FALSE
1292,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CBlock,TA,TA,No,ALQ,231,630,GasA,TA,Y,SBrkr,630,672,3,1,TA,6,Typ,0,NA,Detchd,1972,1,264,TA,Y,185,0,NA,NA,2,2009,WD,Normal,119500,FALSE
1293,70,RM,60,6600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Stone,TA,TA,No,Unf,0,994,GasA,TA,N,SBrkr,1378,994,4,2,TA,11,Min2,0,NA,Attchd,1985,1,432,TA,Y,0,0,NA,NA,12,2009,WD,Normal,107500,FALSE
1294,60,RL,78,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,PConc,Gd,TA,No,GLQ,194,832,GasA,TA,Y,SBrkr,832,832,4,1,TA,8,Typ,1,TA,Attchd,1976,2,528,TA,Y,0,0,NA,GdWo,3,2006,WD,Normal,162900,FALSE
1295,20,RL,60,8172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,CBlock,TA,TA,No,Rec,167,864,GasA,TA,Y,SBrkr,864,0,2,1,TA,5,Typ,0,NA,Detchd,1957,2,572,TA,N,0,0,NA,NA,4,2006,WD,Normal,115000,FALSE
1296,20,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Feedr,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,CBlock,TA,TA,Av,BLQ,1016,1052,GasA,Gd,Y,SBrkr,1052,0,3,1,TA,5,Typ,0,NA,Attchd,1968,1,288,TA,Y,356,0,NA,GdWo,11,2006,WD,Normal,138500,FALSE
1297,20,RL,80,8700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,CBlock,TA,TA,Mn,ALQ,776,1120,GasA,Gd,Y,SBrkr,1128,0,3,1,TA,6,Typ,0,NA,Attchd,1963,2,525,TA,Y,192,0,NA,MnPrv,12,2008,WD,Normal,155000,FALSE
1298,180,RM,35,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,PConc,Gd,TA,Gd,GLQ,547,547,GasA,Gd,Y,SBrkr,1072,0,2,1,TA,5,Typ,0,NA,Basment,2005,2,525,TA,Y,0,0,NA,NA,6,2006,New,Partial,140000,FALSE
1299,60,RL,313,63887,Pave,NA,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,PConc,Ex,TA,Gd,GLQ,5644,6110,GasA,Ex,Y,SBrkr,4692,950,3,1,Ex,12,Typ,3,Gd,Attchd,2008,2,1418,TA,Y,214,480,Gd,NA,1,2008,New,Partial,160000,FALSE
1300,20,RL,75,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,CBlock,TA,TA,No,LwQ,340,1246,GasA,Ex,Y,SBrkr,1246,0,3,1,Gd,6,Typ,0,NA,Attchd,1959,1,305,TA,Y,218,0,NA,GdPrv,5,2010,WD,Normal,154000,FALSE
1301,60,RL,NA,10762,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,PConc,Gd,TA,No,GLQ,694,978,GasA,Ex,Y,SBrkr,1005,978,3,1,Gd,9,Typ,1,TA,Attchd,1999,2,490,TA,Y,0,0,NA,NA,5,2009,WD,Normal,225000,TRUE
1302,70,RL,NA,7500,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,CBlock,TA,TA,No,BLQ,547,771,GasA,Fa,Y,SBrkr,753,741,3,1,Gd,7,Typ,2,Gd,Attchd,1942,1,213,TA,P,0,0,NA,NA,11,2009,WD,Normal,177500,FALSE
1303,60,RL,92,10120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,PConc,Gd,TA,No,GLQ,740,1165,GasA,Ex,Y,SBrkr,1203,1323,4,1,Gd,8,Typ,1,TA,Attchd,1994,3,844,TA,Y,309,0,NA,NA,12,2006,WD,Normal,290000,TRUE
1304,20,RL,73,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,Unf,0,1616,GasA,Ex,Y,SBrkr,1616,0,3,1,Gd,7,Typ,0,NA,Attchd,2005,3,834,TA,Y,208,0,NA,NA,4,2006,WD,Normal,232000,TRUE
1305,160,RM,32,3363,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,976,GasA,Ex,Y,SBrkr,976,732,3,1,Gd,7,Maj1,0,NA,Detchd,2004,2,380,TA,Y,0,0,NA,NA,4,2006,WD,Normal,130000,FALSE
1306,20,RL,108,13173,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,PConc,Ex,TA,No,GLQ,1572,1652,GasA,Ex,Y,SBrkr,1652,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006,2,840,TA,Y,404,0,NA,NA,11,2009,WD,Normal,325000,TRUE
1307,120,RL,48,6955,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,1368,GasA,Ex,Y,SBrkr,1368,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,2,474,TA,Y,132,0,NA,NA,9,2006,New,Partial,202500,TRUE
1308,20,RL,60,8072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,PConc,Gd,Gd,No,ALQ,746,990,GasA,Ex,Y,SBrkr,990,0,3,1,TA,5,Typ,0,NA,Detchd,2000,2,480,TA,Y,0,0,NA,NA,5,2009,WD,Normal,138000,FALSE
1309,20,RM,100,12000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,CBlock,TA,TA,No,GLQ,144,924,GasA,Ex,Y,SBrkr,1122,0,2,1,Gd,6,Typ,0,NA,Attchd,1948,2,528,TA,Y,0,0,NA,GdWo,5,2008,WD,Normal,147000,FALSE
1310,20,RL,NA,7153,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,CBlock,Gd,TA,No,GLQ,1200,1278,GasA,Gd,Y,SBrkr,1294,0,3,1,Gd,6,Typ,0,NA,Attchd,1991,2,496,TA,Y,112,0,NA,GdWo,6,2008,WD,Normal,179200,FALSE
1311,20,RL,100,17500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,PConc,Gd,TA,Av,GLQ,1406,1902,GasA,TA,Y,SBrkr,1902,0,3,1,Ex,7,Typ,2,TA,Attchd,1959,2,567,TA,Y,0,0,NA,NA,5,2010,WD,Normal,335000,TRUE
1312,20,RL,68,8814,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,PConc,Gd,TA,No,GLQ,925,1274,GasA,Ex,Y,SBrkr,1274,0,3,1,Gd,6,Typ,0,NA,Attchd,2005,2,508,TA,Y,264,0,NA,NA,1,2007,New,Partial,203000,TRUE
1313,60,RL,NA,9572,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,PConc,Ex,TA,No,GLQ,482,1453,GasA,Ex,Y,SBrkr,1453,1357,4,1,Gd,9,Typ,1,Ex,Attchd,1990,2,750,Gd,Y,500,0,NA,NA,6,2007,WD,Normal,302000,TRUE
1314,60,RL,108,14774,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,PConc,Gd,TA,No,Unf,0,1393,GasA,Ex,Y,SBrkr,1422,1177,4,1,Gd,10,Typ,1,TA,BuiltIn,1999,3,779,TA,Y,668,0,NA,NA,5,2010,WD,Normal,333168,TRUE
1315,20,RL,60,8190,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,CBlock,TA,TA,No,Rec,732,948,GasA,Ex,Y,SBrkr,948,0,3,1,TA,5,Typ,1,TA,Detchd,1956,1,280,TA,Y,0,0,NA,NA,10,2007,WD,Normal,119000,FALSE
1316,60,RL,85,11075,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,CBlock,Fa,TA,Mn,ALQ,500,952,GasA,TA,Y,SBrkr,1092,1020,4,1,TA,9,Typ,2,Gd,Attchd,1969,2,576,TA,Y,280,0,NA,NA,6,2008,WD,Normal,206900,TRUE
1317,20,RL,61,10226,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,PConc,Ex,TA,Gd,Unf,0,1622,GasA,Ex,Y,SBrkr,1630,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008,3,860,TA,Y,172,0,NA,NA,1,2009,WD,Normal,295493,TRUE
1318,120,FV,47,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,PConc,Ex,Gd,No,Unf,0,1352,GasA,Ex,Y,SBrkr,1352,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,2,466,TA,Y,0,0,NA,NA,4,2007,New,Partial,208900,TRUE
1319,20,RL,NA,14781,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,PConc,Gd,TA,Gd,Unf,0,1753,GasA,Ex,Y,SBrkr,1787,0,3,1,Gd,7,Typ,1,TA,Attchd,2001,3,748,TA,Y,198,0,NA,NA,8,2006,WD,Normal,275000,TRUE
